13025	16	17	18	24	25	30	08	 	116,448,192	27	5,431,843	126	138,806	365,053,994	2013-03-05
13024	04	05	13	23	27	30	09	 	222,298,732	17	5,847,975	191	113,211	397,860,528	2013-03-03
13023	03	06	15	18	30	32	05	 	271,259,788	4	10,000,000	145	215,645	359,844,386	2013-02-28
13022	02	04	07	09	15	20	07	 	238,299,864	6	6,902,732	79	216,766	349,104,140	2013-02-26
13021	01	06	17	19	26	31	11	 	239,758,883	7	7,342,133	104	236,465	386,291,388	2013-02-24
13020	01	07	08	12	16	21	01	 	233,771,560	5	9,109,602	145	212,565	337,611,102	2013-02-21
13019	01	02	05	16	20	26	06	 	207,401,535	5	8,107,555	93	250,609	316,958,200	2013-02-19
13018	02	08	13	28	29	30	05	 	193,557,090	10	6,796,488	273	98,708	364,752,666	2013-02-17
13017	04	06	12	30	31	32	09	 	198,644,874	3	10,000,000	93	291,681	339,247,106	2013-02-07
13016	02	05	06	12	14	28	05	 	165,350,088	12	5,755,587	99	137,379	327,207,104	2013-02-05
13015	05	06	07	11	13	18	15	 	202,682,481	3	10,000,000	158	222,295	377,989,410	2013-02-03
13014	02	04	05	17	19	20	08	 	150,729,380	20	5,786,249	235	100,372	348,187,310	2013-01-31
13013	05	06	13	19	22	28	09	 	211,416,895	19	5,961,726	259	105,827	351,745,408	2013-01-29
13012	06	14	17	22	28	29	02	 	260,734,911	3	10,000,000	144	270,305	389,114,476	2013-01-27
13011	03	12	17	24	27	29	09	 	199,912,372	11	6,118,580	113	163,332	350,274,074	2013-01-24
13010	01	09	11	17	32	33	12	 	224,151,420	5	9,286,306	74	434,422	347,709,230	2013-01-22
13009	01	04	09	13	16	23	02	 	195,572,596	4	9,535,536	100	272,132	383,674,016	2013-01-20
13008	03	08	17	21	25	32	15	 	170,217,234	6	8,240,712	311	93,782	341,795,384	2013-01-17
13007	02	09	15	22	26	32	01	 	151,606,540	2	7,500,000	148	228,327	341,246,158	2013-01-15
13006	09	10	13	17	22	30	13	 	82,757,304	8	5,625,000	178	176,778	374,366,198	2013-01-13
13005	01	13	14	25	31	32	12	 	49,335,143	11	5,454,545	117	251,894	339,352,226	2013-01-10
13004	06	10	16	20	27	32	08	 	35,567,995	17	5,294,117	152	61,143	337,097,616	2013-01-08
13003	22	23	26	27	28	33	09	 	98,882,604	4	6,250,000	90	271,770	367,773,688	2013-01-06
13002	01	16	18	22	28	30	12	 	61,810,900	4	6,250,000	63	352,455	303,822,912	2013-01-03
13001	06	08	14	15	24	25	06	 	30,000,000	20	5,250,000	271	71,485	309,153,922	2013-01-01
12154	05	07	12	16	28	32	04	 	72,256,070	5	6,000,000	137	210,394	349,475,260	2012-12-30
12153	04	05	11	21	27	28	10	 	30,000,000	14	5,218,719	167	97,678	315,610,858	2012-12-27
12152	10	12	18	22	28	29	07	 	30,000,000	36	5,621,438	220	118,444	327,454,924	2012-12-25
12151	05	14	24	25	26	32	01	 	154,841,736	8	8,354,668	109	300,513	362,492,002	2012-12-23
12150	09	11	17	23	24	26	07	 	140,248,364	4	6,250,000	92	323,576	325,835,512	2012-12-20
12149	01	05	13	25	26	32	13	 	90,787,310	2	7,500,000	116	261,529	314,338,172	2012-12-18
12148	03	06	11	17	21	31	07	 	30,000,000	64	1,702,451	1293	8,158	373,006,912	2012-12-16
12147	02	12	15	23	24	32	09	 	79,342,832	8	5,625,000	170	98,430	330,613,366	2012-12-13
12146	01	05	07	13	29	32	13	 	80,298,625	5	6,000,000	107	143,273	320,313,400	2012-12-11
12145	05	20	26	27	28	33	03	 	69,528,065	5	6,000,000	112	246,918	349,657,358	2012-12-09
12144	03	10	12	13	27	30	04	 	30,000,000	25	2,617,222	125	104,333	326,127,870	2012-12-06
12143	07	08	18	25	30	32	06	 	30,000,000	12	5,416,666	130	192,233	322,260,704	2012-12-04
12142	05	18	22	28	29	31	06	 	30,000,000	13	5,384,615	80	194,319	355,971,618	2012-12-02
12141	03	05	08	19	20	27	09	 	34,662,735	27	5,520,780	211	64,415	331,745,670	2012-11-29
12140	14	18	27	30	31	33	15	 	147,010,059	9	7,807,514	188	161,709	328,890,054	2012-11-27
12139	08	19	21	24	28	31	15	 	141,340,986	6	5,833,333	62	527,982	359,675,456	2012-11-25
12138	01	07	16	17	19	21	14	 	94,959,540	4	6,250,000	109	240,023	322,213,636	2012-11-22
12137	01	02	04	06	13	17	07	 	53,913,486	6	5,833,333	34	679,581	323,374,784	2012-11-20
12136	02	07	08	17	21	28	11	 	30,000,000	37	5,152,273	155	131,940	370,704,246	2012-11-18
12135	02	05	07	08	11	17	16	 	137,915,685	5	9,567,828	96	278,736	334,488,518	2012-11-15
12134	02	05	06	07	13	23	15	 	118,317,829	1	10,000,000	84	247,841	331,006,688	2012-11-13
12133	01	08	11	20	21	29	02	 	74,740,968	9	5,555,555	210	95,178	364,736,358	2012-11-11
12132	07	12	16	17	21	25	10	 	73,103,371	11	5,454,545	92	154,721	332,827,106	2012-11-08
12131	06	18	19	26	28	32	12	 	94,889,844	21	5,443,751	207	31,295	334,407,788	2012-11-06
12130	01	03	15	20	22	31	03	 	189,092,919	3	11,666,666	59	516,973	355,629,806	2012-11-04
12129	01	07	09	17	21	29	01	 	147,922,890	2	7,500,000	92	349,761	331,737,426	2012-11-01
12128	05	09	12	29	30	31	05	 	82,840,707	9	5,555,555	135	123,151	322,643,800	2012-10-30
12127	01	09	11	21	26	32	08	 	89,047,863	9	6,592,189	95	147,311	373,363,120	2012-10-28
12126	03	05	12	15	23	24	07	 	110,723,595	15	6,201,040	169	115,523	336,798,500	2012-10-25
12125	08	12	13	26	29	33	01	 	153,184,560	20	5,994,892	244	91,585	337,488,334	2012-10-23
12124	06	07	21	25	27	33	11	 	215,939,945	5	10,607,733	158	218,721	369,201,172	2012-10-21
12123	08	10	16	25	28	33	09	 	183,343,281	11	6,971,496	78	320,893	334,799,840	2012-10-18
12122	12	13	19	22	28	29	11	 	196,627,122	6	9,088,351	100	292,951	325,004,070	2012-10-16
12121	01	07	08	20	23	24	11	 	177,801,852	6	8,592,913	124	260,775	355,530,542	2012-10-14
12120	01	04	20	24	28	29	16	 	153,908,152	2	5,000,000	77	358,751	311,866,338	2012-10-11
12119	12	20	25	26	27	28	13	 	99,452,500	50	5,378,327	85	333,818	321,919,326	2012-10-09
12118	05	06	07	12	15	28	11	 	302,161,536	12	6,323,576	166	143,520	352,094,796	2012-10-07
12117	13	15	18	20	24	28	09	 	322,454,248	8	6,519,376	108	168,819	285,909,300	2012-10-04
12116	03	21	26	29	31	32	03	 	332,066,730	3	10,000,000	44	585,802	270,974,690	2012-10-02
12115	03	08	20	24	26	32	14	 	301,924,301	7	7,829,580	86	345,472	330,478,202	2012-09-30
12114	01	06	11	26	27	29	15	 	287,406,651	3	10,000,000	115	257,150	323,638,620	2012-09-27
12113	03	06	09	13	18	32	06	 	248,404,494	13	6,229,646	162	148,012	321,721,194	2012-09-25
12112	08	15	20	21	27	31	06	 	273,440,988	34	5,340,317	203	85,498	365,453,898	2012-09-23
12111	02	09	10	20	22	31	13	 	414,514,056	3	10,000,000	127	255,332	334,284,550	2012-09-20
12110	03	07	10	13	22	32	09	 	368,850,496	16	6,037,754	218	114,248	327,652,012	2012-09-18
12109	02	12	24	26	29	31	03	 	407,340,330	6	8,882,032	93	375,680	366,377,520	2012-09-16
12108	01	09	12	13	19	28	13	 	379,109,848	8	6,996,216	139	172,335	329,301,702	2012-09-13
12107	11	12	15	24	25	31	09	 	379,185,521	13	5,878,349	127	134,864	325,537,564	2012-09-11
12106	13	14	20	22	23	32	16	 	415,639,168	7	8,568,525	72	520,409	368,837,242	2012-09-09
12105	06	13	14	15	17	30	04	 	388,189,976	8	7,054,909	110	224,171	332,112,822	2012-09-06
12104	04	05	09	10	19	28	03	 	387,091,800	20	5,685,538	176	116,853	326,123,048	2012-09-04
12103	04	09	11	14	32	33	02	 	452,814,888	6	8,999,742	80	449,971	364,812,438	2012-09-02
12102	13	25	27	28	29	30	15	 	422,818,756	4	10,000,000	122	263,044	330,626,818	2012-08-30
12101	09	12	17	18	20	33	02	 	387,938,748	4	9,975,906	61	489,433	332,762,926	2012-08-28
12100	05	07	15	18	25	33	10	 	358,179,682	7	6,032,184	150	72,252	365,221,470	2012-08-26
12099	08	12	15	16	21	27	16	 	375,116,456	8	7,359,922	137	206,708	334,215,270	2012-08-23
12098	02	12	19	26	29	31	09	 	367,918,020	12	5,725,876	107	122,109	328,680,072	2012-08-21
12097	05	08	13	14	19	22	06	 	406,141,750	14	6,077,210	240	94,255	362,228,722	2012-08-19
12096	04	07	11	16	29	33	07	 	438,439,386	11	5,599,637	124	79,790	324,279,054	2012-08-16
12095	17	24	27	28	29	30	02	 	476,949,363	3	9,886,677	92	239,022	324,870,412	2012-08-14
12094	06	09	14	16	23	33	15	 	455,299,281	3	10,000,000	120	298,085	360,208,214	2012-08-12
12093	03	05	19	21	24	33	13	 	401,835,325	5	7,499,648	68	275,696	324,000,944	2012-08-09
12092	06	13	17	18	28	32	03	 	395,589,720	10	6,440,282	218	99,101	323,643,554	2012-08-07
12091	01	05	07	08	19	21	16	 	409,582,663	7	7,372,003	198	125,788	363,226,218	2012-08-05
12090	02	13	20	25	29	30	11	 	403,072,608	8	7,610,296	67	467,515	329,354,360	2012-08-02
12089	03	07	10	13	14	25	11	 	390,866,674	11	6,358,624	111	201,957	323,395,064	2012-07-31
12088	03	05	23	24	27	31	15	 	408,504,504	6	8,755,663	122	277,057	363,501,734	2012-07-29
12087	03	10	11	13	14	22	09	 	382,169,550	5	6,777,043	125	106,622	333,397,892	2012-07-26
12086	08	09	13	15	22	23	08	 	384,956,516	14	5,617,453	209	62,040	329,772,984	2012-07-24
12085	05	17	24	30	31	33	05	 	433,345,662	9	7,047,060	108	255,882	365,440,332	2012-07-22
12084	02	10	20	26	28	29	14	 	432,286,812	6	8,614,316	100	325,288	340,543,862	2012-07-19
12083	04	09	14	15	26	33	04	 	408,072,063	7	7,834,196	180	165,328	337,785,246	2012-07-17
12082	02	04	11	18	22	29	06	 	393,473,628	9	7,521,170	269	126,527	376,633,434	2012-07-15
12081	02	05	10	24	25	29	06	 	381,747,300	22	5,655,466	232	93,234	335,807,634	2012-07-12
12080	04	09	14	15	16	27	03	 	455,696,645	17	5,719,094	181	101,308	333,462,942	2012-07-10
12079	06	07	12	24	30	33	12	 	510,135,120	4	10,000,000	127	302,348	373,462,380	2012-07-08
12078	08	15	22	24	28	33	12	 	460,539,066	6	8,669,544	90	366,954	339,534,852	2012-07-05
12077	02	04	13	18	26	28	12	 	435,495,895	5	8,435,718	79	326,175	337,698,126	2012-07-03
12076	11	18	22	27	29	30	15	 	417,549,411	3	10,000,000	81	358,552	379,484,266	2012-07-01
12075	04	06	22	23	29	32	11	 	379,783,084	23	5,747,971	77	335,129	351,962,062	2012-06-28
12074	15	16	18	19	28	32	08	 	451,774,750	5	8,878,517	70	415,555	354,427,342	2012-06-26
12073	04	07	09	10	17	27	05	 	428,293,280	8	6,717,072	169	121,922	383,664,428	2012-06-24
12072	02	03	07	09	13	30	06	 	433,951,832	2	10,000,000	96	329,595	349,310,588	2012-06-21
12071	03	04	19	21	22	23	08	 	380,122,544	8	6,606,573	104	185,373	359,591,294	2012-06-19
12070	02	03	04	24	31	32	11	 	387,991,070	10	6,343,817	121	166,588	403,726,842	2012-06-17
12069	08	10	11	18	20	29	06	 	404,395,639	19	5,767,697	250	87,517	363,763,394	2012-06-14
12068	05	17	22	26	32	33	10	 	462,930,039	117	5,181,964	120	266,122	379,754,544	2012-06-12
12067	04	05	10	21	26	30	16	 	994,705,580	10	7,001,929	181	165,905	415,404,644	2012-06-10
12066	01	02	09	26	29	33	12	 	994,657,342	7	8,529,512	158	234,556	389,067,662	2012-06-07
12065	08	10	18	19	27	31	14	 	967,890,880	16	6,540,348	152	243,212	396,002,414	2012-06-05
12064	05	10	11	16	23	24	11	 	986,276,964	12	6,653,804	135	220,507	444,563,890	2012-06-03
12063	02	10	17	19	24	27	12	 	996,662,843	11	6,604,802	95	278,728	420,166,696	2012-05-31
12062	02	13	16	17	20	31	07	 	1,007,530,788	4	5,573,816	102	33,753	422,402,826	2012-05-29
12061	03	08	11	12	14	18	14	 	1,021,792,620	5	10,000,000	136	285,981	451,440,342	2012-05-27
12060	07	10	13	16	17	29	01	 	981,041,268	1	10,000,000	155	265,113	394,479,944	2012-05-24
12059	04	13	21	22	26	31	01	 	895,158,438	6	9,270,173	205	187,471	389,786,618	2012-05-22
12058	03	06	15	20	25	26	04	 	861,105,840	4	10,000,000	204	182,415	416,752,864	2012-05-20
12057	03	05	19	21	27	31	04	 	814,275,846	3	10,000,000	143	256,611	367,753,954	2012-05-17
12056	04	07	14	17	26	31	10	 	758,653,203	11	6,590,332	193	135,961	363,402,618	2012-05-15
12055	04	06	13	20	24	28	01	 	769,919,052	4	10,000,000	110	296,460	396,120,110	2012-05-13
12054	06	14	18	20	30	33	14	 	733,827,565	5	8,743,780	64	438,724	356,190,234	2012-05-10
12053	04	15	22	25	27	33	04	 	712,030,309	1	10,000,000	140	238,588	342,378,036	2012-05-08
12052	02	03	05	06	20	24	04	 	644,091,290	5	9,086,512	104	294,700	383,696,656	2012-05-06
12051	02	12	14	17	30	31	09	 	618,009,885	5	8,525,197	116	227,922	340,256,786	2012-05-03
12050	07	13	15	17	19	24	11	 	598,944,924	6	8,434,603	98	315,422	319,513,602	2012-05-01
12049	04	12	13	19	20	32	02	 	577,425,876	6	8,684,491	95	349,057	370,994,838	2012-04-29
12048	01	05	14	22	24	30	10	 	552,158,516	7	7,348,060	86	286,681	352,087,342	2012-04-26
12047	06	07	11	16	32	33	11	 	546,067,464	6	7,522,813	85	267,121	346,381,150	2012-04-24
12046	04	12	19	20	23	33	06	 	538,225,270	10	6,536,548	209	110,278	391,900,112	2012-04-22
12045	08	11	20	21	27	30	09	 	549,811,570	7	7,320,363	165	147,659	356,502,588	2012-04-19
12044	06	09	10	14	22	25	03	 	544,205,207	7	8,299,647	123	281,677	356,462,184	2012-04-17
12043	02	09	11	21	26	33	03	 	521,461,388	14	6,362,767	152	188,277	394,668,460	2012-04-15
12042	05	06	11	19	24	28	16	 	543,764,552	8	7,761,863	225	147,299	353,943,408	2012-04-12
12041	08	11	15	20	24	32	02	 	528,527,286	6	8,680,361	77	430,172	356,306,648	2012-04-10
12040	03	08	09	22	25	31	10	 	503,321,868	18	5,689,869	211	88,277	391,299,304	2012-04-08
12039	01	02	05	13	22	29	08	 	562,277,750	5	8,333,889	68	367,708	343,264,490	2012-04-05
12038	09	10	11	15	19	33	16	 	545,604,136	4	9,950,939	102	291,231	323,004,056	2012-04-03
12037	05	14	19	24	28	33	09	 	516,094,744	4	10,000,000	165	213,492	393,044,730	2012-04-01
12036	02	11	13	18	19	26	09	 	473,900,100	12	5,572,405	110	93,666	360,667,728	2012-03-29
12035	09	11	12	21	24	26	05	 	516,727,952	16	5,926,804	132	168,509	358,931,126	2012-03-27
12034	02	03	08	23	32	33	16	 	559,655,765	5	10,000,000	140	271,705	399,671,360	2012-03-25
12033	02	03	15	16	17	27	04	 	520,898,790	15	6,337,398	388	77,555	367,684,820	2012-03-22
12032	01	02	10	17	22	24	04	 	545,746,332	2	10,000,000	50	608,921	364,723,646	2012-03-20
12031	04	16	22	24	27	31	03	 	494,705,544	4	10,000,000	108	370,142	405,489,418	2012-03-18
12030	09	10	17	18	21	31	08	 	441,429,534	9	6,076,022	133	109,220	360,021,696	2012-03-15
12029	04	07	15	25	26	28	03	 	462,219,036	4	10,000,000	135	228,393	363,574,384	2012-03-13
12028	10	15	20	21	28	30	11	 	430,275,054	6	8,433,553	142	217,619	408,320,996	2012-03-11
12027	04	16	22	25	30	31	12	 	408,771,750	1	10,000,000	72	440,655	367,033,234	2012-03-08
12026	03	07	09	15	24	25	16	 	344,741,670	2	10,000,000	107	325,028	364,748,574	2012-03-06
12025	03	08	09	17	25	27	06	 	283,592,844	12	6,210,008	226	96,372	403,316,356	2012-03-04
12024	04	12	19	21	25	28	13	 	307,292,592	24	5,678,189	289	84,480	364,173,592	2012-03-01
12023	05	09	15	23	24	33	02	 	386,601,237	9	7,038,702	216	127,418	365,582,932	2012-02-28
12022	04	08	12	24	26	27	04	 	385,730,443	7	7,204,483	180	128,594	397,040,802	2012-02-26
12021	01	15	16	18	22	30	03	 	382,151,985	3	10,000,000	45	671,342	367,729,098	2012-02-23
12020	03	08	12	18	23	29	11	 	341,661,021	19	5,758,512	354	61,066	363,324,150	2012-02-21
12019	07	14	18	20	22	30	16	 	400,631,707	7	8,150,045	130	254,426	400,412,500	2012-02-19
12018	03	05	06	22	26	32	15	 	380,505,912	4	10,000,000	78	466,381	361,743,346	2012-02-16
12017	06	09	14	19	25	28	10	 	335,624,562	26	5,647,487	237	106,548	360,962,760	2012-02-14
12016	02	05	12	17	22	25	08	 	423,537,888	16	5,793,774	278	68,527	391,806,944	2012-02-12
12015	01	03	06	10	21	23	15	 	471,786,918	3	10,000,000	77	317,628	344,966,404	2012-02-09
12014	01	02	05	16	28	30	12	 	444,719,580	59	5,208,873	112	165,047	332,394,836	2012-02-07
12013	06	08	24	29	30	32	13	 	708,910,740	10	7,153,653	164	196,980	382,213,084	2012-02-05
12012	15	17	18	20	23	27	01	 	705,069,412	2	10,000,000	75	337,508	330,682,334	2012-02-02
12011	04	14	15	16	20	26	05	 	666,005,385	15	5,501,852	212	53,262	322,471,622	2012-01-31
12010	01	03	13	19	25	26	10	 	722,185,940	4	9,684,099	112	250,933	350,707,306	2012-01-29
12009	04	16	24	26	27	33	11	 	695,344,944	7	7,738,273	76	279,630	371,864,904	2012-01-19
12008	01	12	20	23	24	29	08	 	694,925,145	5	9,838,366	108	266,553	349,794,196	2012-01-17
12007	10	17	19	27	28	32	04	 	671,945,560	5	10,692,340	88	399,915	386,798,560	2012-01-15
12006	02	22	25	29	32	33	08	 	638,291,299	17	6,108,129	127	163,443	365,269,490	2012-01-12
12005	07	09	18	27	31	33	06	 	688,695,791	7	8,838,231	102	321,582	373,157,878	2012-01-10
12004	01	05	10	11	21	23	16	 	669,026,740	4	11,250,000	153	222,629	422,246,096	2012-01-08
12003	03	06	08	24	29	31	09	 	629,548,166	26	5,307,916	165	27,325	376,556,854	2012-01-05
12002	02	03	07	09	10	32	13	 	752,033,556	17	6,568,417	101	321,729	369,663,804	2012-01-03
12001	01	04	05	09	15	17	06	 	782,875,794	6	9,494,234	110	299,528	433,902,388	2012-01-01
11153	05	08	09	10	20	25	13	 	757,962,272	16	6,856,586	282	131,411	403,874,136	2011-12-29
11152	04	10	11	12	21	26	13	 	776,198,815	7	9,253,543	285	130,393	394,544,922	2011-12-27
11151	07	11	16	19	31	33	10	 	749,261,802	6	9,932,855	190	194,187	428,101,842	2011-12-25
11150	08	10	12	15	22	27	13	 	717,768,968	8	8,289,213	215	148,700	385,439,474	2011-12-22
11149	04	05	06	07	23	31	16	 	704,484,700	1	15,000,000	225	160,785	365,612,730	2011-12-20
11148	05	14	22	23	25	26	14	 	630,072,378	6	9,214,741	105	289,835	403,588,782	2011-12-18
11147	04	08	12	17	18	30	10	 	609,351,248	16	6,570,947	275	109,828	369,715,120	2011-12-15
11146	11	23	26	28	32	33	10	 	639,013,370	5	9,194,616	163	146,991	367,466,864	2011-12-13
11145	02	04	14	15	26	30	04	 	624,080,666	11	7,107,438	249	109,529	399,835,362	2011-12-11
11144	01	02	09	10	16	24	03	 	633,626,105	7	8,950,812	78	435,686	365,097,322	2011-12-08
11143	07	08	12	14	15	30	16	 	611,986,880	4	11,250,000	90	375,290	359,074,808	2011-12-06
11142	12	15	16	26	29	31	02	 	573,175,899	3	11,666,666	83	381,361	395,266,644	2011-12-04
11141	02	04	06	19	24	29	11	 	529,318,827	9	7,264,264	192	120,143	353,185,652	2011-12-01
11140	04	18	20	22	27	29	06	 	535,872,860	5	9,666,056	53	518,781	349,582,200	2011-11-29
11139	08	20	24	27	30	31	03	 	515,047,152	6	9,646,035	72	476,587	387,797,344	2011-11-27
11138	01	05	15	24	28	32	07	 	487,856,614	7	8,512,034	252	116,572	348,154,674	2011-11-24
11137	02	11	18	23	30	33	13	 	473,896,000	5	8,768,592	128	162,222	340,607,254	2011-11-22
11136	02	04	06	20	22	31	07	 	464,288,592	4	11,250,000	86	355,324	375,968,636	2011-11-20
11135	12	13	17	20	25	26	12	 	432,986,892	3	11,666,666	62	419,705	335,103,670	2011-11-17
11134	01	02	06	07	30	31	10	 	402,269,556	12	6,641,721	84	262,511	337,761,116	2011-11-15
11133	12	14	20	21	25	31	16	 	425,517,897	7	9,338,759	75	507,426	376,474,284	2011-11-13
11132	02	05	12	13	25	33	07	 	397,089,600	10	6,654,309	138	125,468	340,242,582	2011-11-10
11131	02	07	09	17	21	25	01	 	418,231,870	5	9,961,151	131	226,783	329,212,830	2011-11-08
11130	07	14	18	23	25	32	15	 	393,717,483	3	11,666,666	86	330,170	368,707,538	2011-11-06
11129	07	10	11	21	23	26	06	 	357,463,184	8	7,444,093	120	181,909	336,342,794	2011-11-03
11128	09	11	14	17	19	23	12	 	361,081,322	7	7,458,146	109	167,986	330,310,278	2011-11-01
11127	16	19	22	23	27	29	11	 	365,563,744	8	7,434,426	93	233,474	366,718,126	2011-10-30
11126	03	07	13	18	23	26	16	 	369,375,226	2	12,500,000	198	165,315	329,809,254	2011-10-27
11125	03	10	15	24	27	32	08	 	312,999,380	10	6,233,335	117	94,017	322,501,850	2011-10-25
11124	09	18	19	26	31	32	16	 	344,665,993	7	8,751,022	123	259,233	356,985,192	2011-10-23
11123	01	04	05	14	19	28	16	 	326,523,090	3	11,666,666	155	211,230	329,433,846	2011-10-20
11122	10	12	18	26	27	31	03	 	280,128,023	7	7,026,731	142	149,863	307,852,112	2011-10-18
11121	04	14	22	25	32	33	02	 	279,660,224	2	10,000,000	39	783,201	342,602,202	2011-10-16
11120	04	14	17	28	30	33	07	 	228,388,853	11	5,309,612	107	47,744	307,300,204	2011-10-13
11119	09	12	14	19	28	32	01	 	274,874,502	3	10,000,000	81	368,865	310,270,074	2011-10-11
11118	05	06	11	14	20	21	10	 	235,158,912	6	7,692,874	163	148,686	346,558,714	2011-10-09
11117	08	10	19	26	28	30	04	 	224,765,796	3	10,000,000	180	125,558	284,670,324	2011-10-06
11116	01	07	11	12	17	27	05	 	202,031,320	20	5,629,502	135	139,889	270,660,014	2011-10-04
11115	07	08	09	12	17	33	16	 	270,556,202	2	10,000,000	123	220,636	306,169,962	2011-10-02
11114	01	14	15	16	30	32	09	 	227,233,590	6	6,713,165	75	205,579	297,745,236	2011-09-29
11113	06	10	11	25	32	33	05	 	231,536,104	4	8,965,249	84	283,232	301,463,604	2011-09-27
11112	03	05	16	18	23	24	15	 	211,883,612	4	10,000,000	194	172,756	335,373,070	2011-09-25
11111	01	03	05	20	25	27	04	 	173,682,690	5	8,307,736	76	326,421	301,379,048	2011-09-22
11110	12	14	21	26	28	33	12	 	157,335,982	1	10,000,000	46	572,431	291,747,572	2011-09-20
11109	01	03	09	15	16	33	15	 	105,894,980	5	5,000,000	92	364,237	319,837,948	2011-09-18
11108	02	17	22	26	29	33	10	 	52,705,268	4	5,000,000	72	254,198	282,794,584	2011-09-15
11107	04	09	16	17	22	29	15	 	30,000,000	36	4,981,416	428	39,730	287,460,888	2011-09-13
11106	02	11	12	14	24	32	14	 	139,653,840	5	5,000,000	118	238,145	313,930,786	2011-09-11
11105	04	06	23	25	27	28	01	 	99,084,564	6	5,000,000	163	159,989	292,666,602	2011-09-08
11104	09	10	16	20	25	29	09	 	68,235,192	24	5,474,058	193	88,425	300,386,562	2011-09-06
11103	04	05	10	13	15	16	12	 	159,791,712	8	6,857,389	77	289,463	334,043,508	2011-09-04
11102	01	05	13	21	27	31	11	 	162,643,920	12	5,904,141	116	140,297	303,886,824	2011-09-01
11101	06	10	19	23	29	31	06	 	195,519,685	5	8,187,546	100	239,065	295,906,364	2011-08-30
11100	07	11	21	23	31	32	05	 	180,675,360	5	8,933,494	138	213,776	323,046,340	2011-08-28
11099	10	12	13	21	26	27	14	 	156,506,688	3	10,000,000	61	442,666	287,051,218	2011-08-25
11098	03	07	20	21	22	32	05	 	123,500,432	2	5,000,000	51	525,704	283,485,974	2011-08-23
11097	09	17	19	20	21	26	16	 	70,941,649	19	6,047,982	108	276,551	323,418,670	2011-08-21
11096	01	04	07	13	14	19	15	 	116,162,472	4	5,000,000	106	250,390	288,032,952	2011-08-18
11095	03	07	08	10	23	24	05	 	74,232,601	19	5,762,690	126	172,513	293,229,282	2011-08-16
11094	09	11	12	17	18	19	05	 	133,004,802	14	5,977,783	124	165,592	329,858,052	2011-08-14
11093	04	07	11	13	23	30	09	 	168,782,368	16	5,714,665	112	153,142	300,330,150	2011-08-11
11092	05	10	17	26	31	32	04	 	220,195,756	4	9,755,247	107	266,649	296,160,020	2011-08-09
11091	09	15	21	23	28	30	03	 	192,643,284	4	9,469,900	81	331,103	330,377,834	2011-08-07
11090	02	05	14	18	21	25	16	 	167,944,280	2	10,000,000	76	358,554	302,158,754	2011-08-04
11089	01	02	11	24	29	30	12	 	124,360,665	11	6,333,194	96	229,142	299,010,020	2011-08-02
11088	03	09	17	20	21	29	04	 	142,697,808	8	7,293,508	154	178,714	327,675,114	2011-07-31
11087	02	03	04	05	18	28	01	 	136,827,640	10	6,784,021	119	224,876	296,896,504	2011-07-28
11086	06	07	09	12	17	24	09	 	142,227,111	113	5,140,840	110	217,023	334,074,814	2011-07-26
11085	03	06	11	21	24	31	10	 	667,439,560	10	6,706,303	221	115,812	371,696,466	2011-07-24
11084	09	10	12	16	18	32	15	 	674,781,990	5	8,954,854	68	436,197	348,473,896	2011-07-21
11083	07	16	18	24	28	29	06	 	650,346,305	7	7,466,947	95	272,662	346,077,740	2011-07-19
11082	07	16	17	20	25	26	04	 	642,174,720	16	6,165,379	179	156,252	388,800,864	2011-07-17
11081	06	14	19	23	25	32	12	 	675,559,532	4	9,466,253	128	209,355	347,690,264	2011-07-14
11080	02	07	09	25	31	32	09	 	650,897,000	10	7,059,178	77	401,138	348,447,154	2011-07-12
11079	03	14	15	16	24	29	05	 	649,417,535	5	8,972,101	81	367,787	391,447,400	2011-07-10
11078	03	05	13	20	22	29	09	 	624,766,272	13	6,220,044	101	235,553	365,761,038	2011-07-07
11077	01	07	08	15	26	29	10	 	650,114,820	10	6,846,344	131	211,413	366,916,974	2011-07-05
11076	06	19	21	26	32	33	13	 	653,956,218	1	10,000,000	96	338,515	382,839,880	2011-07-03
11075	07	09	10	12	31	32	13	 	588,128,854	2	10,000,000	64	424,849	343,341,640	2011-06-30
11074	02	21	26	28	29	32	01	 	544,684,626	6	8,431,330	29	1,064,895	344,333,482	2011-06-28
11073	03	04	05	12	17	21	14	 	523,214,664	7	8,337,482	127	275,933	362,922,526	2011-06-26
11072	01	06	10	11	18	27	12	 	499,808,730	6	8,651,991	107	307,176	313,897,806	2011-06-23
11071	01	02	15	22	28	30	02	 	475,028,862	3	10,000,000	57	503,040	310,534,104	2011-06-21
11070	01	03	05	12	21	28	12	0 	438,124,428	7	7,305,934	219	110,558	342,264,942	2011-06-19
11069	02	13	16	18	24	30	12	0 	432,770,570	5	8,645,764	105	260,411	308,628,372	2011-06-16
11068	03	07	10	15	19	24	10	0 	412,198,518	6	7,432,612	148	147,929	296,012,586	2011-06-14
11067	17	19	20	24	25	27	12	0 	405,709,326	3	10,000,000	69	475,534	321,776,484	2011-06-12
11066	04	06	14	17	30	32	12	0 	359,148,246	3	9,265,251	52	369,108	284,641,290	2011-06-09
11065	04	16	23	25	27	29	03	0 	342,158,860	1	10,000,000	59	457,220	276,483,886	2011-06-07
