12067	04 07 13 23 26 27 28 30	128	13,307,474	794,342	2012-06-11
12066	06 11 13 15 21 23 29 05	118	12,156,084	2,950,206	2012-06-08
12065	01 10 11 14 16 23 29 21	104	11,013,514	0	2012-06-06
12064	02 14 16 18 20 25 29 26	124	12,188,546	0	2012-06-04
12063	04 12 15 18 20 21 25 02	115	13,321,876	0	2012-06-01
12062	01 04 06 12 16 22 23 05	84	15,972,400	0	2012-05-30
12061	02 03 08 16 19 21 22 27	91	13,056,506	5,902,957	2012-05-28
12060	02 03 05 07 22 24 25 11	88	10,343,722	2,613,771	2012-05-25
12059	06 07 09 19 21 26 30 05	118	10,902,824	0	2012-05-23
12058	01 03 08 10 17 22 24 16	85	9,222,008	2,314,626	2012-05-21
12057	01 05 06 16 18 23 25 12	94	11,912,624	0	2012-05-18
12056	03 15 16 18 24 25 27 17	128	8,635,360	1,977,546	2012-05-16
12055	01 03 05 10 12 15 20 14	66	9,273,288	0	2012-05-14
12054	02 09 16 18 24 27 28 22	124	10,036,868	0	2012-05-11
12053	02 11 12 14 25 28 29 20	121	8,656,054	0	2012-05-09
12052	07 08 11 16 26 29 30 01	127	9,311,360	0	2012-05-07
12051	02 07 11 17 23 24 29 28	113	10,170,430	0	2012-05-04
12050	02 08 11 20 23 24 26 04	114	8,562,634	0	2012-05-02
12049	01 11 14 18 23 25 29 09	121	8,523,320	0	2012-04-30
12048	01 02 04 11 12 28 29 06	87	12,720,822	0	2012-04-27
12047	01 02 12 15 21 23 26 25	100	9,048,904	2,324,471	2012-04-25
12046	03 09 16 24 25 27 29 21	133	9,540,034	0	2012-04-23
12045	06 07 08 12 13 19 30 26	95	10,758,538	0	2012-04-20
12044	05 07 10 11 15 25 30 27	103	9,329,942	0	2012-04-18
12043	06 10 15 20 23 28 30 09	132	9,977,770	0	2012-04-16
12042	03 07 16 17 20 21 29 11	113	10,700,390	0	2012-04-13
12041	01 03 13 15 16 17 24 08	89	11,536,424	0	2012-04-11
12040	04 05 06 09 14 24 28 19	90	9,951,042	2,307,889	2012-04-09
12039	02 03 06 18 19 27 28 22	103	13,115,162	0	2012-04-06
12038	01 03 10 13 21 24 27 11	99	8,773,104	2,132,683	2012-04-04
12037	01 07 10 19 20 26 30 18	113	9,376,994	0	2012-04-02
12036	09 13 15 18 20 23 29 01	127	11,167,362	0	2012-03-30
12035	06 07 09 11 14 20 27 22	94	9,571,146	0	2012-03-28
12034	03 05 10 12 15 16 23 29	84	9,842,434	0	2012-03-26
12033	01 03 05 06 10 14 30 26	69	11,040,752	0	2012-03-23
12032	01 03 10 14 23 26 27 05	104	11,640,748	430,997	2012-03-21
12031	13 14 17 20 21 26 27 23	138	9,918,054	2,290,208	2012-03-19
12030	08 12 13 19 23 26 27 21	128	11,038,744	0	2012-03-16
12029	03 04 05 14 16 27 30 08	99	9,337,528	0	2012-03-14
12028	05 07 09 11 13 24 28 04	97	10,158,922	0	2012-03-12
12027	03 05 06 15 18 26 30 22	103	11,078,754	0	2012-03-09
12026	01 02 06 14 21 26 27 16	97	9,776,072	0	2012-03-07
12025	06 07 12 13 17 21 27 29	103	10,346,142	0	2012-03-05
12024	01 06 07 08 14 21 30 18	87	11,486,920	0	2012-03-02
12023	06 12 16 17 19 26 30 27	126	9,727,408	0	2012-02-29
12022	07 08 10 11 20 24 29 04	109	10,491,162	0	2012-02-27
12021	02 04 07 08 18 20 24 17	83	13,840,640	0	2012-02-24
12020	05 10 11 18 25 27 28 17	124	10,072,604	2,456,839	2012-02-22
12019	02 05 07 10 14 19 21 11	78	10,415,664	0	2012-02-20
12018	07 10 11 13 18 20 25 16	104	11,259,918	0	2012-02-17
12017	03 04 13 21 24 25 30 23	120	11,922,558	420,438	2012-02-15
12016	01 08 10 17 21 28 29 05	114	10,069,350	2,444,712	2012-02-13
12015	02 07 08 18 24 25 30 28	114	10,902,508	0	2012-02-10
12014	02 04 07 17 21 25 28 06	104	9,459,338	0	2012-02-08
12013	03 11 18 21 23 27 30 10	133	17,562,884	0	2012-02-06
12012	01 11 13 16 20 24 29 05	114	14,893,932	7,944,947	2012-02-03
12011	01 05 07 15 22 25 28 21	103	10,204,976	4,557,573	2012-02-01
12010	01 08 13 15 22 25 30 21	114	8,698,046	1,878,213	2012-01-30
12009	02 04 10 18 24 26 27 28	111	11,362,966	0	2012-01-20
12008	01 07 09 13 19 21 23 05	93	9,219,488	0	2012-01-18
12007	01 09 16 17 20 27 29 15	119	9,527,766	0	2012-01-16
12006	11 15 18 19 20 27 28 13	138	10,895,330	0	2012-01-13
12005	01 06 09 15 18 22 27 11	98	9,294,206	0	2012-01-11
12004	05 08 13 16 17 19 24 12	102	9,869,044	0	2012-01-09
12003	05 14 20 21 22 26 28 10	136	10,888,830	0	2012-01-06
12002	02 06 14 19 21 27 30 05	119	9,229,814	0	2012-01-04
12001	02 11 16 18 20 29 30 14	126	9,482,066	0	2012-01-02
11153	04 09 12 14 16 17 20 21	92	10,835,464	0	2011-12-30
11152	06 07 09 10 18 19 23 27	92	9,501,298	0	2011-12-28
11151	01 16 18 19 24 27 29 30	134	12,469,688	0	2011-12-26
11150	01 05 13 15 16 19 24 08	93	11,137,104	2,917,058	2011-12-23
11149	01 06 11 15 19 20 29 09	101	9,454,338	0	2011-12-21
11148	01 02 10 23 25 28 29 20	118	10,222,660	0	2011-12-19
11147	01 06 10 20 22 26 30 09	115	13,367,574	0	2011-12-16
11146	09 13 16 21 22 26 30 18	137	9,467,340	1,707,213	2011-12-14
11145	12 20 23 24 25 29 30 15	163	9,958,738	0	2011-12-12
11144	09 13 19 25 27 28 29 20	150	12,707,910	0	2011-12-09
11143	01 07 08 10 14 17 18 16	75	9,156,180	2,250,428	2011-12-07
11142	03 15 16 19 21 23 24 27	121	9,807,002	0	2011-12-05
11141	03 09 12 14 17 25 30 28	110	16,602,010	0	2011-12-02
11140	07 08 09 11 13 22 30 28	100	11,514,558	4,858,371	2011-11-30
11139	01 07 11 15 21 25 28 13	108	9,601,710	2,130,749	2011-11-28
11138	02 13 18 24 28 29 30 06	144	10,780,642	0	2011-11-25
11137	06 16 17 20 21 28 29 03	137	11,395,706	0	2011-11-23
11136	06 10 15 16 19 25 26 11	117	9,599,250	1,917,529	2011-11-21
11135	04 05 19 23 24 27 29 07	131	12,829,726	0	2011-11-18
11134	06 08 20 21 25 29 30 12	139	9,124,786	2,135,392	2011-11-16
11133	04 08 14 19 22 25 30 15	122	9,634,280	0	2011-11-14
11132	02 08 11 13 16 22 26 29	98	12,684,288	0	2011-11-11
11131	03 07 12 26 27 28 29 21	132	8,690,748	2,072,802	2011-11-09
11130	01 03 13 18 21 23 25 06	104	9,041,260	0	2011-11-07
11129	04 13 17 22 28 29 30 11	143	10,323,898	0	2011-11-04
11128	03 06 07 09 11 12 19 04	67	9,217,668	0	2011-11-02
11127	06 10 13 18 19 20 23 09	109	9,702,592	0	2011-10-31
11126	02 07 08 17 19 21 29 27	103	12,735,184	0	2011-10-28
11125	06 11 20 21 23 24 30 27	135	9,037,392	2,317,890	2011-10-26
11124	02 06 10 12 14 20 27 19	91	9,360,908	0	2011-10-24
11123	07 11 16 18 20 22 26 09	120	10,347,826	0	2011-10-21
11122	02 06 14 16 20 24 27 11	109	9,046,694	0	2011-10-19
11121	05 08 15 25 27 28 30 21	138	11,592,938	0	2011-10-17
11120	03 05 07 15 20 26 30 06	106	10,220,290	2,613,885	2011-10-14
11119	03 08 12 19 20 25 26 09	113	8,931,446	0	2011-10-12
11118	06 16 18 23 24 27 30 07	144	9,379,712	0	2011-10-10
11117	12 14 15 19 22 25 27 09	134	9,820,424	0	2011-10-07
11116	02 03 08 15 16 23 25 13	92	8,196,138	0	2011-10-05
11115	02 05 06 12 19 29 30 21	103	8,339,066	0	2011-10-03
11114	04 09 10 11 18 27 30 21	109	10,199,036	0	2011-09-30
11113	04 07 08 12 15 22 27 20	95	8,592,066	0	2011-09-28
11112	02 09 10 11 14 22 25 04	93	9,594,846	0	2011-09-26
11111	02 03 06 07 21 27 30 24	96	12,683,616	0	2011-09-23
11110	02 06 14 16 22 23 30 13	113	9,226,730	2,297,300	2011-09-21
11109	02 04 09 20 21 24 29 27	109	9,381,350	0	2011-09-19
11108	01 07 11 13 17 23 24 25	96	10,466,110	0	2011-09-16
11107	03 04 09 10 13 25 27 30	91	9,154,970	0	2011-09-14
11106	06 10 16 23 25 27 30 03	137	8,756,438	0	2011-09-12
11105	04 05 10 15 23 26 30 24	113	10,367,804	0	2011-09-09
11104	01 03 18 20 25 29 30 14	126	11,203,428	0	2011-09-07
11103	01 02 11 16 23 27 29 04	109	9,408,032	2,232,615	2011-09-05
11102	01 04 07 08 16 17 30 29	83	12,685,080	0	2011-09-02
11101	07 11 17 18 26 27 30 13	136	8,743,874	2,066,626	2011-08-31
11100	04 07 13 14 16 18 25 06	97	8,907,642	0	2011-08-29
11099	11 15 16 23 26 27 29 28	147	10,133,820	0	2011-08-26
11098	06 12 18 19 23 27 30 07	135	10,362,046	0	2011-08-24
11097	10 11 15 16 21 27 29 20	129	8,976,078	1,894,695	2011-08-22
11096	01 09 13 16 22 24 27 14	112	9,716,708	0	2011-08-19
11095	07 10 13 16 18 19 27 29	110	8,630,502	0	2011-08-17
11094	05 07 08 16 17 28 30 12	111	8,855,202	0	2011-08-15
11093	07 08 10 13 14 22 23 02	97	9,996,748	0	2011-08-12
11092	02 08 09 14 20 25 28 01	106	8,530,510	0	2011-08-10
11091	06 13 15 20 25 27 30 23	136	9,016,066	0	2011-08-08
11090	02 04 06 09 10 20 28 17	79	12,327,820	0	2011-08-05
11089	12 13 18 24 25 27 28 06	147	8,946,512	2,091,845	2011-08-03
11088	03 04 10 12 15 24 29 17	97	9,312,938	0	2011-08-01
11087	09 16 18 19 22 24 30 27	138	10,171,202	0	2011-07-29
11086	02 05 12 18 21 24 27 13	109	8,655,158	0	2011-07-27
11085	01 07 12 22 24 27 29 15	122	9,161,900	0	2011-07-25
11084	02 05 09 14 16 21 22 08	89	10,341,980	0	2011-07-22
11083	03 06 11 16 17 22 23 25	98	8,784,506	0	2011-07-20
11082	09 16 17 19 20 21 29 13	131	9,280,796	0	2011-07-18
11081	04 05 06 07 15 16 25 12	78	10,423,242	0	2011-07-15
11080	02 03 05 18 21 22 29 11	100	9,149,334	0	2011-07-13
11079	05 14 16 19 20 26 28 27	128	9,430,562	0	2011-07-11
11078	05 07 15 17 21 23 26 20	114	10,256,780	0	2011-07-08
11077	06 13 14 15 23 24 27 25	122	8,749,788	0	2011-07-06
11076	01 05 10 18 24 25 29 02	112	11,005,902	0	2011-07-04
11075	06 09 12 19 21 25 27 20	119	10,183,766	2,070,386	2011-07-01
11074	01 03 16 17 18 20 25 04	100	10,505,784	0	2011-06-29
11073	04 05 14 21 23 24 27 08	118	8,990,842	2,251,765	2011-06-27
11072	02 03 06 14 15 21 26 13	87	9,930,118	0	2011-06-24
11071	04 13 14 23 24 25 27 19	130	8,720,872	0	2011-06-22
11070	05 11 12 14 19 20 28 01	109	9,156,872	0	2011-06-20
11069	05 07 09 16 17 21 25 02	100	10,226,356	0	2011-06-17
11068	03 09 13 14 17 23 24 22	103	8,708,796	0	2011-06-15
11067	04 13 15 16 22 24 28 05	122	9,192,628	0	2011-06-13
11066	02 06 07 12 15 20 25 08	87	12,106,202	0	2011-06-10
11065	03 11 21 23 24 25 26 20	133	8,460,306	2,057,835	2011-06-08
11064	09 19 20 21 24 26 30 15	149	8,476,126	0	2011-06-06
11063	01 05 16 17 18 26 28 15	111	10,172,824	0	2011-06-03
11062	12 14 15 18 20 21 27 16	127	8,741,818	0	2011-06-01
11061	05 08 10 15 18 25 30 12	111	9,297,888	0	2011-05-30
11060	01 03 04 07 08 19 25 09	67	10,377,718	0	2011-05-27
11059	05 11 17 20 21 22 30 25	126	8,937,170	0	2011-05-25
11058	01 02 04 14 19 22 25 08	87	9,486,738	0	2011-05-23
11057	02 03 05 16 17 19 23 20	85	10,232,756	0	2011-05-20
11056	05 14 17 18 21 24 27 20	126	8,889,008	0	2011-05-18
11055	03 06 07 10 14 18 21 16	79	9,267,654	0	2011-05-16
11054	02 09 10 11 12 21 27 17	92	10,525,328	0	2011-05-13
11053	02 10 11 13 26 27 30 18	119	9,149,440	0	2011-05-11
11052	01 04 17 19 24 25 29 06	119	9,965,776	0	2011-05-09
11051	06 09 13 17 21 22 26 05	114	12,964,544	82,262	2011-05-06
11050	14 15 18 23 26 27 29 09	152	9,316,214	2,359,888	2011-05-04
11049	05 09 11 12 15 23 29 17	104	9,184,918	0	2011-05-02
11048	02 10 12 15 21 23 28 03	111	10,789,644	0	2011-04-29
11047	05 09 11 16 18 19 29 26	107	11,378,548	0	2011-04-27
11046	09 13 14 16 18 26 27 20	123	9,792,264	2,110,793	2011-04-25
11045	05 06 09 12 17 20 21 01	90	10,994,492	0	2011-04-22
11044	11 14 16 23 25 27 29 12	145	14,947,104	0	2011-04-20
11043	01 09 12 13 20 27 29 24	111	12,093,170	5,221,928	2011-04-18
11042	07 09 10 12 18 21 25 14	102	10,412,164	2,424,635	2011-04-15
11041	02 05 08 13 18 19 21 10	86	9,222,072	0	2011-04-13
11040	06 10 11 12 15 27 30 08	111	9,842,492	0	2011-04-11
11039	01 02 06 12 13 21 30 19	85	11,079,642	0	2011-04-08
11038	01 09 15 16 17 26 29 30	113	11,549,128	0	2011-04-06
11037	02 10 14 16 18 20 25 01	105	9,628,432	2,589,031	2011-04-04
11036	02 04 05 08 14 19 25 12	77	10,934,500	0	2011-04-01
11035	01 11 21 25 28 29 30 05	145	9,727,604	0	2011-03-30
11034	02 09 13 14 18 26 29 03	111	9,959,912	0	2011-03-28
11033	04 08 18 20 28 29 30 27	137	11,153,460	0	2011-03-25
11032	16 17 19 21 24 25 29 14	151	9,896,818	0	2011-03-23
11031	03 04 10 12 13 21 24 26	87	9,920,290	0	2011-03-21
11030	01 02 08 12 14 20 28 21	85	11,136,262	0	2011-03-18
11029	10 15 17 20 25 26 28 04	141	10,023,458	0	2011-03-16
11028	03 04 07 17 19 20 28 11	98	12,291,908	49,144	2011-03-14
11027	02 05 13 21 25 26 29 09	121	10,809,766	2,514,998	2011-03-11
11026	02 04 05 06 08 21 24 14	70	9,739,622	0	2011-03-09
11025	04 07 09 11 16 21 28 14	96	9,869,564	0	2011-03-07
11024	02 03 06 07 12 22 30 05	82	10,770,220	0	2011-03-04
11023	03 11 15 20 22 25 28 16	124	9,104,788	0	2011-03-02
11022	01 05 06 20 23 27 29 04	111	9,593,164	0	2011-02-28
11021	03 11 15 22 23 27 30 21	131	10,804,452	0	2011-02-25
11020	02 04 05 10 13 26 29 20	89	9,229,070	0	2011-02-23
11019	01 03 05 06 14 16 21 29	66	9,785,138	0	2011-02-21
11018	03 13 16 17 22 24 29 19	124	10,295,782	0	2011-02-18
11017	04 08 11 12 14 26 28 27	103	9,031,414	0	2011-02-16
11016	02 04 12 20 21 25 28 29	112	10,905,806	129,476	2011-02-14
11015	01 02 06 07 09 17 18 19	60	9,675,052	2,357,428	2011-02-11
11014	02 04 07 12 17 21 29 09	92	8,534,866	0	2011-02-09
11013	07 11 12 13 20 21 27 03	111	9,820,540	0	2011-01-31
11012	06 09 11 15 18 23 29 27	111	10,632,862	0	2011-01-28
11011	10 13 15 18 25 26 27 22	134	9,503,718	0	2011-01-26
11010	05 06 17 22 25 26 28 01	129	9,788,316	0	2011-01-24
11009	04 06 09 13 15 18 27 12	92	15,386,800	0	2011-01-21
11008	01 03 08 09 10 13 29 06	73	10,903,058	4,943,267	2011-01-19
11007	01 06 15 16 22 25 26 17	111	9,528,210	2,362,169	2011-01-17
11006	02 10 15 16 20 24 25 22	112	10,196,372	0	2011-01-14
11005	01 07 08 09 19 21 29 12	94	9,005,380	0	2011-01-12
11004	04 10 12 13 14 20 30 19	103	9,742,548	0	2011-01-10
11003	08 13 20 21 22 25 30 07	139	10,886,000	0	2011-01-07
11002	04 09 14 18 20 25 26 24	116	11,006,932	0	2011-01-05
11001	13 16 17 19 21 26 27 01	139	9,272,554	2,357,230	2011-01-03
10154	03 04 07 16 20 25 26 27	101	10,740,944	0	2010-12-31
10153	04 05 11 20 23 26 27 19	116	9,200,822	0	2010-12-29
10152	06 07 11 12 14 24 28 21	102	9,596,232	0	2010-12-27
10151	02 07 08 10 15 23 24 13	89	10,369,820	0	2010-12-24
10150	09 15 19 25 26 27 29 22	150	9,174,558	0	2010-12-22
10149	01 02 13 18 27 28 30 29	119	11,513,456	0	2010-12-20
10148	01 03 06 10 13 19 29 11	81	9,885,716	2,386,328	2010-12-17
10147	01 19 20 26 27 28 30 05	151	8,417,022	0	2010-12-15
10146	07 15 24 26 27 29 30 06	158	8,947,032	0	2010-12-13
10145	01 17 18 23 26 28 30 09	143	10,426,790	0	2010-12-10
10144	02 04 10 13 20 23 24 08	96	10,643,232	0	2010-12-08
10143	03 07 08 14 21 29 30 06	112	9,315,328	2,246,353	2010-12-06
10142	01 16 17 19 20 26 27 29	126	10,272,134	0	2010-12-03
10141	03 11 16 21 24 26 27 25	128	8,933,382	0	2010-12-01
10140	06 07 08 18 19 21 22 12	101	9,789,784	0	2010-11-29
10139	01 05 07 08 10 14 30 27	75	10,419,482	0	2010-11-26
10138	01 06 08 13 16 22 28 23	94	9,122,050	0	2010-11-24
10137	03 07 09 15 16 20 24 18	94	9,512,076	0	2010-11-22
10136	02 06 13 17 22 23 27 12	110	10,682,298	0	2010-11-19
10135	01 09 10 14 18 23 24 21	99	8,877,504	0	2010-11-17
10134	07 15 16 20 24 29 30 26	141	9,229,412	0	2010-11-15
10133	01 02 03 10 18 27 30 14	91	10,525,098	0	2010-11-12
10132	04 10 12 16 24 29 30 05	125	9,373,974	0	2010-11-10
10131	05 09 11 21 23 27 30 18	126	9,520,914	0	2010-11-08
10130	03 08 09 17 22 25 26 15	110	11,836,110	0	2010-11-05
10129	01 06 07 08 13 20 25 14	80	9,118,048	2,136,780	2010-11-03
10128	01 07 14 16 18 23 25 11	104	11,301,520	0	2010-11-01
10127	11 12 25 26 28 29 30 16	161	10,085,374	2,373,814	2010-10-29
10126	05 12 14 15 16 21 27 23	110	9,021,438	0	2010-10-27
10125	04 06 12 16 25 27 30 08	120	9,251,892	0	2010-10-25
10124	02 09 10 13 15 21 27 05	97	10,288,826	0	2010-10-22
10123	01 05 11 12 15 16 29 27	89	8,939,006	0	2010-10-20
10122	03 07 12 18 21 23 25 06	109	9,344,844	0	2010-10-18
10121	04 06 18 20 21 24 25 14	118	10,064,718	0	2010-10-15
10120	04 05 11 23 24 25 27 19	119	8,767,922	0	2010-10-13
10119	01 09 10 13 19 22 28 29	102	9,426,292	0	2010-10-11
10118	01 03 05 08 12 15 29 22	73	11,741,912	0	2010-10-08
10117	08 10 16 18 19 25 27 13	123	8,449,892	2,169,185	2010-10-06
10116	01 02 05 17 21 22 25 27	93	9,846,352	0	2010-10-04
10115	03 11 15 19 21 24 26 30	119	8,813,570	2,161,333	2010-10-01
10114	01 10 12 13 19 23 29 27	107	10,212,262	0	2010-09-29
10113	02 03 13 15 19 26 27 17	105	8,947,072	2,195,634	2010-09-27
10112	04 18 19 20 23 24 29 14	137	9,569,722	0	2010-09-24
10111	02 03 10 18 24 27 29 22	113	7,608,072	0	2010-09-22
10110	02 06 19 23 26 29 30 28	135	8,954,874	0	2010-09-20
10109	04 08 10 14 23 24 30 20	113	9,569,698	0	2010-09-17
10108	04 08 12 17 20 21 26 18	108	8,547,706	0	2010-09-15
10107	04 06 15 21 25 28 29 01	128	9,027,832	0	2010-09-13
10106	09 11 17 23 24 25 27 02	136	9,671,696	0	2010-09-10
10105	03 10 11 12 13 20 30 09	99	10,839,334	0	2010-09-08
10104	05 06 13 15 20 23 24 04	106	9,296,498	2,314,157	2010-09-06
10103	05 11 12 20 22 24 29 02	123	9,884,850	0	2010-09-03
10102	01 02 07 08 22 24 27 10	91	8,820,750	0	2010-09-01
10101	01 07 11 13 20 24 28 18	104	9,292,152	0	2010-08-30
10100	02 05 12 16 22 26 29 01	112	9,800,214	0	2010-08-27
10099	02 03 07 09 13 23 26 10	83	8,807,782	0	2010-08-25
10098	01 08 13 14 21 25 29 22	111	9,156,412	0	2010-08-23
10097	03 12 13 15 19 26 30 22	118	9,968,378	0	2010-08-20
10096	05 08 11 13 17 22 30 25	106	8,749,526	0	2010-08-18
10095	01 03 05 14 20 23 24 10	90	9,145,058	0	2010-08-16
10094	02 07 10 13 27 28 30 25	117	9,867,580	0	2010-08-13
10093	08 10 11 16 21 27 29 26	122	8,623,044	0	2010-08-11
10092	11 12 14 19 25 27 28 24	136	9,045,492	0	2010-08-09
10091	02 04 07 12 26 27 29 22	107	9,931,876	0	2010-08-06
10090	04 10 13 17 20 23 27 01	114	8,548,824	0	2010-08-04
10089	03 16 17 21 24 26 30 27	137	9,380,032	0	2010-08-02
10088	04 05 09 11 12 22 28 21	91	14,214,902	0	2010-07-30
10087	01 04 05 10 20 22 27 13	89	10,057,778	4,339,215	2010-07-28
10086	02 03 04 07 15 18 26 08	75	8,840,048	1,857,249	2010-07-26
10085	02 08 17 19 20 22 29 28	117	9,678,012	0	2010-07-23
10084	01 06 10 13 14 15 22 05	81	8,749,278	0	2010-07-21
10083	01 08 11 12 14 29 30 07	105	9,268,410	0	2010-07-19
10082	03 07 11 14 17 24 26 25	102	11,794,956	0	2010-07-16
10081	02 06 15 17 18 26 30 13	114	8,648,196	1,891,008	2010-07-14
10080	06 14 19 24 26 27 29 23	145	8,951,304	0	2010-07-12
10079	03 05 06 15 18 20 21 16	88	9,881,650	0	2010-07-09
10078	02 05 10 21 22 27 30 11	117	8,596,930	0	2010-07-07
10077	01 03 05 06 17 21 30 23	83	11,201,446	0	2010-07-05
10076	06 11 12 14 16 18 26 04	103	10,204,856	2,515,386	2010-07-02
10075	01 06 12 16 24 27 30 11	116	9,066,032	0	2010-06-30
10074	03 04 10 13 17 27 30 11	104	9,516,338	0	2010-06-28
10073	06 08 09 13 22 26 27 19	111	14,854,876	0	2010-06-25
10072	02 14 15 16 21 25 26 24	119	10,568,110	4,566,175	2010-06-23
10071	09 12 14 21 26 28 29 30	139	9,171,610	1,830,863	2010-06-21
10070	07 12 17 22 25 26 30 15	139	9,940,194	0	2010-06-18
10069	06 10 12 13 16 24 27 01	108	8,214,076	0	2010-06-16
10068	03 04 10 13 19 26 29 12	104	8,870,948	0	2010-06-14
10067	01 02 10 11 13 22 26 17	85	10,615,990	0	2010-06-11
10066	02 05 11 20 25 26 29 12	118	9,405,048	0	2010-06-09
10065	08 12 14 25 26 27 30 02	142	11,751,858	0	2010-06-07
10064	04 06 09 10 12 23 25 24	89	10,126,908	2,043,548	2010-06-04
10063	02 05 06 11 21 26 27 04	98	9,342,616	0	2010-06-02
10062	01 05 10 22 25 26 28 21	117	9,762,748	0	2010-05-31
10061	03 09 12 15 20 23 28 27	110	10,623,126	0	2010-05-28
10060	01 09 14 17 18 27 28 15	114	9,534,798	0	2010-05-26
10059	06 09 11 14 17 25 29 08	111	11,930,978	0	2010-05-24
10058	05 07 09 18 20 26 29 01	114	10,567,566	2,483,972	2010-05-21
10057	06 09 13 18 21 25 26 27	118	9,774,834	0	2010-05-19
10056	06 09 12 15 22 23 30 11	117	12,501,356	0	2010-05-17
10055	01 02 07 13 15 24 29 05	91	15,942,766	3,213,792	2010-05-14
10054	01 03 05 08 20 22 23 30	82	10,932,386	4,604,687	2010-05-12
10053	02 08 09 18 25 26 27 14	115	9,338,514	1,898,516	2010-05-10
10052	05 08 09 11 12 15 28 02	88	10,228,378	0	2010-05-07
10051	10 12 13 19 20 21 29 05	124	11,191,954	0	2010-05-05
10050	01 07 10 15 21 28 29 08	111	8,943,386	2,104,580	2010-05-03
10049	03 10 14 17 23 29 30 21	126	10,251,112	0	2010-04-30
10048	01 04 11 22 23 27 29 18	117	9,412,836	0	2010-04-28
10047	09 10 13 14 16 20 29 30	111	9,654,994	0	2010-04-26
10046	03 09 12 13 15 26 27 29	105	10,544,690	0	2010-04-23
10045	07 11 14 16 22 26 27 04	123	9,185,282	0	2010-04-21
10044	01 02 04 12 17 21 25 28	82	9,678,178	0	2010-04-19
10043	02 04 07 14 15 23 30 10	95	10,457,144	0	2010-04-16
10042	04 11 18 22 23 27 28 03	133	9,248,948	0	2010-04-14
10041	06 08 10 11 14 27 29 18	105	10,005,326	0	2010-04-12
10040	02 07 13 14 16 18 20 29	90	10,641,854	0	2010-04-09
10039	01 04 06 10 12 19 22 28	74	9,340,648	0	2010-04-07
10038	11 12 16 20 21 28 30 24	138	9,206,034	0	2010-04-05
10037	01 03 10 15 26 27 29 06	111	10,606,610	0	2010-04-02
10036	07 12 14 18 20 22 27 17	120	9,600,474	0	2010-03-31
10035	01 02 07 11 22 27 29 23	99	9,980,596	0	2010-03-29
10034	01 04 06 07 09 12 29 19	68	10,822,552	0	2010-03-26
10033	02 08 13 16 17 24 25 03	105	9,609,866	0	2010-03-24
10032	08 12 19 22 24 25 28 30	138	10,167,096	0	2010-03-22
10031	04 06 09 10 15 19 20 25	83	10,862,522	0	2010-03-19
10030	02 06 12 21 22 25 29 04	117	10,014,718	0	2010-03-17
10029	06 12 13 18 23 27 30 15	129	10,117,242	0	2010-03-15
10028	05 10 13 16 17 23 29 01	113	12,546,986	0	2010-03-12
10027	01 04 09 15 26 28 29 25	112	9,231,488	2,245,375	2010-03-10
10026	06 08 12 14 16 20 30 11	106	9,497,270	0	2010-03-08
10025	04 05 14 15 17 22 23 01	100	10,283,458	0	2010-03-05
10024	03 05 06 18 20 23 25 15	100	10,674,240	0	2010-03-03
10023	02 11 13 16 19 20 23 17	104	8,876,750	2,062,919	2010-03-01
10022	08 09 10 17 19 22 28 20	113	10,071,742	0	2010-02-26
10021	01 03 05 09 12 16 22 04	68	8,929,248	0	2010-02-24
10020	03 08 14 15 17 21 22 05	100	9,266,654	0	2010-02-22
10019	01 03 08 12 14 17 22 13	77	11,114,338	0	2010-02-12
10018	05 10 11 20 26 28 30 12	130	10,472,014	0	2010-02-10
10017	01 03 04 06 10 27 30 18	81	9,571,846	2,466,225	2010-02-08
10016	02 15 18 19 25 26 27 24	132	10,585,638	0	2010-02-05
10015	06 07 10 15 18 26 30 12	112	9,920,600	0	2010-02-03
10014	06 07 17 18 21 24 28 10	121	10,253,106	0	2010-02-01
10013	02 06 09 13 18 19 23 24	90	11,105,448	0	2010-01-29
10012	11 17 18 20 23 26 29 01	144	9,848,652	0	2010-01-27
10011	02 06 09 14 21 23 27 26	102	10,344,944	0	2010-01-25
10010	02 10 11 19 21 25 30 06	118	11,006,708	0	2010-01-22
10009	02 06 07 08 12 20 25 10	80	9,633,354	0	2010-01-20
10008	04 10 14 18 19 21 22 05	108	10,420,312	0	2010-01-18
10007	10 11 12 19 20 24 28 22	124	13,464,412	0	2010-01-15
10006	03 05 06 10 13 20 22 24	79	9,703,702	2,341,726	2010-01-13
10005	04 06 08 13 17 22 27 16	97	10,027,136	0	2010-01-11
10004	02 05 08 14 21 23 28 20	101	12,621,762	0	2010-01-08
10003	04 05 07 13 16 22 24 26	91	9,185,544	0	2010-01-06
10002	02 05 11 15 16 23 25 07	97	9,674,382	0	2010-01-04
10001	02 10 11 15 16 20 27 04	101	10,131,388	0	2010-01-01
09153	05 07 11 12 13 21 22 01	91	10,057,696	0	2009-12-30
09152	08 11 17 20 21 26 28 10	131	10,153,444	0	2009-12-28
09151	05 12 15 20 24 25 27 06	128	10,484,470	0	2009-12-25
09150	01 10 11 12 14 16 21 20	85	9,540,826	0	2009-12-23
09149	09 10 17 18 25 29 30 05	138	9,631,308	0	2009-12-21
09148	02 05 07 08 09 10 12 16	53	10,937,230	0	2009-12-18
09147	07 08 11 18 20 26 30 25	120	11,767,470	0	2009-12-16
